area_m2,precio,banios,alcobas,nombre_cliente,precio_estimado
180,360000000,1,2,Carlos Fernandez Gonzalez,366526009.34
144,360000000,1,1,Sara Hernandez Jaramillo,293618187.01
144,360000000,1,4,Diego Arrieta Martinez,292707109.48
180,360000000,1,2,Samuel Diaz Jaramillo,366526009.34
180,720000000,1,4,Laura Velez Jaramillo,365918624.32
180,720000000,1,1,David Arrieta Munoz,366829701.85
180,720000000,1,4,Valentina Ortiz Henao,365918624.32
127,203200000,1,4,Valentina Velez Salazar,258135005.25
127,203200000,1,4,Andres Patino Montoya,258135005.25
113,135600000,1,2,Isabella Perez Alvarez,230271245.61
85,119000000,1,3,Ana Restrepo Herrera,173025263.78
85,119000000,1,4,Nicolás Ortiz Cifuentes,172721571.27
140,238000000,1,4,Sebastian Castro Garcia,284572496.72
119,238000000,1,1,Santiago Arrieta Gonzalez,242776857.26
119,238000000,1,2,Ana Rodriguez Henao,242473164.75
170,238000000,1,2,Sofia Cardenas Acosta,346189477.44
119,238000000,1,4,Lucas Arboleda Jaramillo,241865779.73
140,238000000,1,4,Laura Restrepo Montoya,284572496.72
170,238000000,1,1,Valentina Arboleda Restrepo,346493169.95
119,238000000,1,4,Mateo Hernandez Lopez,241865779.73
119,238000000,1,3,Marcela Arrieta Mendoza,242169472.24
140,238000000,1,1,Isabella Velez Jaramillo,285483574.25
140,238000000,1,4,Juliana Patino Herrera,284572496.72
170,238000000,1,4,Mateo Jimenez Mendoza,345582092.42
119,476000000,1,3,Juan Arrieta Osorio,242169472.24
136,476000000,1,4,Ana Quintero Jaramillo,276437883.96
170,476000000,1,2,Maria Rodriguez Quintero,346189477.44
136,476000000,1,3,Sofia Gomez Guerrero,276741576.47
170,476000000,1,4,Isabella Velez Guerrero,345582092.42
170,476000000,1,1,Lucas Torres Guerrero,346493169.95
184,294400000,1,4,Diego Hernandez Acosta,374053237.08
184,294400000,1,3,Marcela Hernandez Herrera,374356929.59
96,124800000,1,3,Nicolás Cardenas Gonzalez,195395448.87
104,124800000,1,1,Camila Velez Garcia,212272059.41
96,124800000,1,4,Valentina Valencia Jaramillo,195091756.36
192,249600000,1,3,Carlos Diaz Herrera,390626155.11
192,249600000,1,4,Carlos Moreno Martinez,390322462.6
192,249600000,1,1,Nicolás Jimenez Restrepo,391233540.14
192,249600000,1,4,Marcela Hernandez Montoya,390322462.6
156,249600000,1,2,David Rodriguez Martinez,317718332.78
192,249600000,1,2,Sara Rodriguez Herrera,390929847.63
142,170400000,1,3,Lucas Perez Henao,288943495.61
91,182000000,1,1,Carolina Ortiz Montoya,185834567.94
140,182000000,1,1,Carlos Velez Jaramillo,285483574.25
91,182000000,1,4,Juan Moreno Garcia,184923490.41
91,182000000,1,3,Nicolás Uribe Villa,185227182.92
91,182000000,1,1,Sebastian Moreno Guerrero,185834567.94
130,182000000,1,3,Maria Torres Garcia,264539657.33
140,182000000,1,4,Ana Castro Jaramillo,284572496.72
91,182000000,1,2,Ana Ortiz Salazar,185530875.43
91,182000000,1,3,Mateo Castillo Mendoza,185227182.92
91,182000000,1,3,Carlos Rodriguez Restrepo,185227182.92
140,182000000,1,1,Juliana Prieto Martinez,285483574.25
140,182000000,1,2,Antonia Perez Lopez,285179881.74
91,182000000,1,2,Juliana Alvarez Mendoza,185530875.43
91,364000000,1,4,Mateo Fernandez Restrepo,184923490.41
182,364000000,1,4,Lucas Restrepo Guerrero,369985930.7
182,364000000,1,2,Carolina Restrepo Restrepo,370593315.72
104,364000000,1,3,Camila Valencia Osorio,211664674.39
182,364000000,1,4,Andres Prieto Mendoza,369985930.7
182,728000000,1,2,Mateo Castillo Mendoza,370593315.72
88,96800000,1,1,Diego Prieto Herrera,179733608.37
88,193600000,1,4,Juan Torres Jaramillo,178822530.84
121,193600000,1,3,Sofia Castillo Munoz,246236778.62
176,193600000,1,1,Andres Lopez Herrera,358695089.09
88,193600000,1,3,Laura Moreno Cifuentes,179126223.35
176,193600000,1,4,Camila Valencia Ramirez,357784011.56
176,387200000,1,2,David Restrepo Lopez,358391396.58
176,387200000,1,1,Juliana Gomez Henao,358695089.09
114,205200000,1,2,Juan Castro Herrera,232304898.8
114,205200000,1,4,Daniel Gomez Ramirez,231697513.78
171,205200000,1,3,Santiago Valencia Jaramillo,347919438.12
114,205200000,1,2,Camila Castro Martinez,232304898.8
114,205200000,1,4,Sebastian Torres Herrera,231697513.78
114,205200000,1,2,Andres Gomez Cifuentes,232304898.8
86,137600000,1,1,Juan Hernandez Guerrero,175666301.99
86,137600000,1,1,Andres Hernandez Herrera,175666301.99
172,275200000,1,3,Daniel Alvarez Lopez,349953091.31
172,275200000,1,2,Sebastian Uribe Montoya,350256783.82
80,120000000,1,1,Samuel Restrepo Quintero,163464382.85
80,120000000,1,3,Marcela Castro Osorio,162856997.83
160,240000000,1,1,Isabella Ortiz Restrepo,326156638.05
120,240000000,1,2,Lucas Ortiz Jaramillo,244506817.94
150,240000000,1,1,Lucas Gomez Herrera,305820106.15
120,240000000,1,2,Isabella Arrieta Munoz,244506817.94
150,240000000,1,3,Valentina Fernandez Cano,305212721.13
80,240000000,1,3,Antonia Ortiz Cifuentes,162856997.83
160,240000000,1,2,Valentina Quintero Jaramillo,325852945.54
150,240000000,1,3,Daniel Patino Osorio,305212721.13
120,240000000,1,2,Nicole Hernandez Restrepo,244506817.94
160,240000000,1,1,Sofia Gomez Herrera,326156638.05
160,240000000,1,1,Ana Rodriguez Herrera,326156638.05
120,240000000,1,2,Lucas Castillo Salazar,244506817.94
192,480000000,1,3,Juan Jimenez Jaramillo,390626155.11
160,480000000,1,3,Valentina Castillo Cifuentes,325549253.03
120,480000000,1,4,Juliana Velez Alvarez,243899432.92
160,480000000,1,1,Marcela Torres Alvarez,326156638.05
160,480000000,1,2,Nicole Uribe Villa,325852945.54
148,251600000,1,4,Nicolás Velez Salazar,300841722.24
148,251600000,1,3,Carolina Rodriguez Lopez,301145414.75
134,160800000,1,3,Nicolás Velez Martinez,272674270.09
134,160800000,1,2,Laura Cardenas Guerrero,272977962.6
94,131600000,1,3,Juliana Rodriguez Henao,191328142.49
94,263200000,1,3,Maria Moreno Jaramillo,191328142.49
188,263200000,1,2,Antonia Jimenez Acosta,382795234.86
188,263200000,1,1,Laura Alvarez Cifuentes,383098927.37
188,526400000,1,2,Juan Prieto Munoz,382795234.86
188,526400000,1,2,Camila Velez Restrepo,382795234.86
188,526400000,1,1,Antonia Castillo Acosta,383098927.37
188,526400000,1,1,Juliana Diaz Acosta,383098927.37
92,184000000,1,3,Daniel Hernandez Osorio,187260836.11
92,184000000,1,2,Maria Fernandez Osorio,187564528.62
92,184000000,1,2,Carlos Rodriguez Botero,187564528.62
92,184000000,1,4,Marcela Ortiz Restrepo,186957143.6
92,184000000,1,1,Lucas Arboleda Guerrero,187868221.13
115,184000000,1,1,Sebastian Cardenas Guerrero,234642244.5
92,184000000,1,4,Sebastian Martinez Montoya,186957143.6
92,184000000,1,1,Sara Restrepo Villa,187868221.13
92,184000000,1,1,Sebastian Ortiz Cano,187868221.13
115,184000000,1,3,Antonia Martinez Garcia,234034859.48
92,184000000,1,1,David Castro Garcia,187868221.13
184,368000000,1,2,Daniel Restrepo Lopez,374660622.1
184,368000000,1,2,Isabella Cardenas Acosta,374660622.1
184,368000000,1,3,Diego Castillo Cifuentes,374356929.59
184,368000000,1,3,Juan Moreno Salazar,374356929.59
184,368000000,1,4,Marcela Valencia Quintero,374053237.08
184,368000000,1,3,Diego Diaz Herrera,374356929.59
184,736000000,1,3,Carlos Lopez Munoz,374356929.59
163,195600000,1,1,Mateo Gomez Jaramillo,332257597.62
148,414400000,1,3,Carlos Restrepo Mendoza,301145414.75
148,414400000,1,4,Ana Jimenez Cano,300841722.24
148,414400000,1,2,Andres Ortiz Botero,301449107.26
96,115200000,1,3,Marcela Alvarez Jaramillo,195395448.87
128,230400000,1,1,Maria Gomez Botero,261079735.97
128,230400000,1,1,Mateo Gomez Botero,261079735.97
144,230400000,1,4,Mateo Cardenas Jaramillo,292707109.48
192,230400000,1,1,Mateo Martinez Jaramillo,391233540.14
110,121000000,1,1,Sebastian Velez Herrera,224473978.55
110,121000000,1,1,Mateo Rodriguez Cifuentes,224473978.55
110,121000000,1,4,Laura Rodriguez Herrera,223562901.02
110,121000000,1,2,Sebastian Castillo Munoz,224170286.04
110,121000000,1,3,Mateo Restrepo Quintero,223866593.53
110,242000000,1,2,Santiago Prieto Montoya,224170286.04
121,242000000,1,2,Carolina Prieto Acosta,246540471.13
121,242000000,1,3,Nicolás Hernandez Guerrero,246236778.62
121,242000000,1,3,Valentina Velez Henao,246236778.62
110,242000000,1,1,Santiago Torres Cano,224473978.55
121,242000000,1,1,Maria Torres Alvarez,246844163.64
121,242000000,1,1,Samuel Valencia Guerrero,246844163.64
121,484000000,1,4,Andres Prieto Martinez,245933086.11
108,151200000,1,4,Diego Castillo Botero,219495594.64
108,151200000,1,2,Maria Torres Ramirez,220102979.66
126,151200000,1,2,Carlos Castillo Garcia,256708737.08
108,151200000,1,2,Ana Jimenez Cifuentes,220102979.66
126,151200000,1,2,Sebastian Prieto Herrera,256708737.08
108,151200000,1,4,Laura Ortiz Henao,219495594.64
84,151200000,1,4,Ana Gomez Acosta,170687918.08
126,151200000,1,3,Camila Arboleda Jaramillo,256405044.57
108,151200000,1,2,Antonia Ortiz Cano,220102979.66
189,302400000,1,3,Valentina Perez Munoz,384525195.54
108,302400000,1,3,Valentina Martinez Jaramillo,219799287.15
189,302400000,1,3,Sofia Hernandez Salazar,384525195.54
168,302400000,1,3,Valentina Arboleda Salazar,341818478.55
168,302400000,1,4,Carolina Castillo Munoz,341514786.04
148,162800000,1,4,Daniel Valencia Gonzalez,300841722.24
148,162800000,1,3,Diego Alvarez Botero,301145414.75
102,132600000,1,3,Laura Cardenas Jaramillo,207597368.01
102,132600000,1,4,Santiago Valencia Ramirez,207293675.5
102,132600000,1,4,Daniel Diaz Henao,207293675.5
156,265200000,1,2,Nicolás Alvarez Cifuentes,317718332.78
156,265200000,1,1,Sebastian Restrepo Alvarez,318022025.29
156,265200000,1,2,Sebastian Martinez Osorio,317718332.78
109,174400000,1,1,Sofia Arrieta Lopez,222440325.36
109,174400000,1,1,Antonia Castillo Lopez,222440325.36
155,186000000,1,4,Andres Moreno Cifuentes,315077294.57
124,186000000,1,4,Maria Castillo Herrera,252034045.68
124,186000000,1,3,Lucas Uribe Henao,252337738.19
93,186000000,1,4,Daniel Rodriguez Lopez,188990796.79
93,186000000,1,4,Nicolás Cardenas Garcia,188990796.79
93,186000000,1,4,Sara Prieto Acosta,188990796.79
93,186000000,1,2,Mateo Martinez Alvarez,189598181.81
93,186000000,1,2,Laura Castillo Cano,189598181.81
93,186000000,1,1,Isabella Torres Jaramillo,189901874.32
124,186000000,1,1,Daniel Gomez Villa,252945123.21
93,186000000,1,3,Mateo Diaz Mendoza,189294489.3
93,186000000,1,2,Carolina Moreno Cifuentes,189598181.81
93,186000000,1,4,Sebastian Quintero Lopez,188990796.79
186,372000000,1,3,Lucas Quintero Mendoza,378424235.97
186,372000000,1,4,Juliana Martinez Lopez,378120543.46
93,372000000,1,1,Carolina Quintero Jaramillo,189901874.32
93,372000000,1,1,Isabella Velez Montoya,189901874.32
186,372000000,1,1,Sara Diaz Cifuentes,379031620.99
124,372000000,1,3,Carlos Hernandez Gonzalez,252337738.19
93,372000000,1,1,Antonia Cardenas Quintero,189901874.32
186,372000000,1,4,Camila Rodriguez Villa,378120543.46
186,372000000,1,1,Laura Arboleda Quintero,379031620.99
93,372000000,1,4,Sofia Perez Jaramillo,188990796.79
124,372000000,1,1,Carolina Martinez Cifuentes,252945123.21
186,744000000,1,2,Sara Velez Munoz,378727928.48
152,197600000,1,2,Daniel Diaz Herrera,309583720.02
152,197600000,1,1,Mateo Alvarez Jaramillo,309887412.53
92,110400000,1,2,Sebastian Gomez Cano,187564528.62
92,110400000,1,3,Marcela Prieto Jaramillo,187260836.11
138,220800000,1,2,Mateo Quintero Martinez,281112575.36
184,220800000,1,3,Camila Martinez Martinez,374356929.59
184,220800000,1,2,Santiago Castillo Guerrero,374660622.1
83,116200000,1,2,Antonia Prieto Osorio,169261649.91
83,116200000,1,1,Sebastian Castillo Quintero,169565342.42
83,232400000,1,2,Carlos Restrepo Acosta,169261649.91
83,232400000,1,4,Sebastian Rodriguez Montoya,168654264.89
166,232400000,1,3,Laura Quintero Jaramillo,337751172.17
166,232400000,1,4,Daniel Diaz Montoya,337447479.66
83,232400000,1,1,Sofia Castillo Cano,169565342.42
166,464800000,1,4,Nicole Quintero Cifuentes,337447479.66
122,244000000,1,2,Sofia Perez Garcia,248574124.32
122,244000000,1,3,Sofia Cardenas Salazar,248270431.81
122,244000000,1,1,David Diaz Quintero,248877816.83
122,244000000,1,1,Diego Castro Herrera,248877816.83
122,244000000,1,2,Nicolás Rodriguez Restrepo,248574124.32
122,244000000,1,3,Marcela Alvarez Botero,248270431.81
122,244000000,1,3,Andres Patino Botero,248270431.81
122,244000000,1,1,Nicole Alvarez Herrera,248877816.83
122,488000000,1,3,Mateo Ortiz Jaramillo,248270431.81
118,141600000,1,3,Samuel Quintero Osorio,240135819.05
177,283200000,1,4,Juan Hernandez Lopez,359817664.75
142,255600000,1,2,Carolina Alvarez Jaramillo,289247188.12
142,255600000,1,1,Sara Moreno Herrera,289550880.63
103,164800000,1,3,Carlos Moreno Martinez,209631021.2
103,164800000,1,4,Juan Jimenez Henao,209327328.69
167,267200000,1,1,Nicole Lopez Acosta,340392210.38
167,267200000,1,4,Maria Cardenas Herrera,339481132.85
98,176400000,1,2,Juan Restrepo Cano,199766447.76
147,176400000,1,3,Mateo Restrepo Henao,299111761.56
98,176400000,1,1,Lucas Fernandez Guerrero,200070140.27
147,176400000,1,4,Daniel Cardenas Jaramillo,298808069.05
98,176400000,1,1,Andres Castillo Salazar,200070140.27
126,176400000,1,4,Nicole Hernandez Botero,256101352.06
196,352800000,1,4,Antonia Cardenas Herrera,398457075.37
196,352800000,1,4,Valentina Rodriguez Gonzalez,398457075.37
196,352800000,1,3,Lucas Moreno Henao,398760767.88
196,352800000,1,4,Sofia Gomez Henao,398457075.37
90,117000000,1,4,Daniel Moreno Henao,182889837.22
90,117000000,1,1,Andres Diaz Jaramillo,183800914.75
90,117000000,1,3,Sara Rodriguez Guerrero,183193529.73
117,234000000,1,4,Mateo Ortiz Ramirez,237798473.35
117,234000000,1,1,Juliana Cardenas Villa,238709550.88
130,234000000,1,3,Nicole Torres Garcia,264539657.33
180,234000000,1,3,Lucas Patino Herrera,366222316.83
130,234000000,1,4,Antonia Castro Cano,264235964.82
156,234000000,1,2,Nicole Uribe Garcia,317718332.78
117,234000000,1,3,Camila Restrepo Lopez,238102165.86
117,234000000,1,4,Juan Uribe Mendoza,237798473.35
180,234000000,1,4,Sara Gomez Cano,365918624.32
156,234000000,1,3,Sara Castillo Villa,317414640.27
180,234000000,1,3,Juan Arrieta Martinez,366222316.83
156,234000000,1,2,Sara Rodriguez Quintero,317718332.78
130,234000000,1,2,David Alvarez Jaramillo,264843349.84
117,234000000,1,3,Sara Martinez Herrera,238102165.86
156,234000000,1,2,David Quintero Acosta,317718332.78
156,234000000,1,2,Lucas Ortiz Ramirez,317718332.78
117,234000000,1,2,Ana Velez Botero,238405858.37
180,234000000,1,4,Nicolás Cardenas Villa,365918624.32
117,234000000,1,3,Laura Valencia Henao,238102165.86
117,234000000,1,1,Andres Diaz Herrera,238709550.88
156,234000000,1,3,Mateo Arboleda Herrera,317414640.27
156,468000000,1,4,Daniel Martinez Villa,317110947.76
117,468000000,1,3,Nicolás Castillo Montoya,238102165.86
179,286400000,1,1,Carlos Torres Gonzalez,364796048.66
86,154800000,1,3,Daniel Martinez Montoya,175058916.97
86,154800000,1,3,Daniel Rodriguez Lopez,175058916.97
172,309600000,1,2,Andres Ortiz Restrepo,350256783.82
172,309600000,1,3,Nicole Alvarez Alvarez,349953091.31
172,309600000,1,4,Ana Diaz Acosta,349649398.8
172,309600000,1,1,Juan Restrepo Villa,350560476.33
128,166400000,1,4,Andres Lopez Jaramillo,260168658.44
128,166400000,1,1,Marcela Martinez Alvarez,261079735.97
104,166400000,1,4,Carolina Velez Munoz,211360981.88
128,166400000,1,1,Nicole Patino Quintero,261079735.97
128,166400000,1,4,Sebastian Gomez Osorio,260168658.44
89,178000000,1,2,Samuel Martinez Garcia,181463569.05
89,178000000,1,4,Lucas Ortiz Quintero,180856184.03
89,178000000,1,2,Laura Arrieta Martinez,181463569.05
89,178000000,1,4,Santiago Torres Munoz,180856184.03
89,178000000,1,3,Antonia Prieto Jaramillo,181159876.54
89,178000000,1,1,Ana Martinez Lopez,181767261.56
89,178000000,1,2,Sebastian Patino Acosta,181463569.05
89,178000000,1,3,Juan Valencia Jaramillo,181159876.54
89,178000000,1,2,Laura Prieto Gonzalez,181463569.05
178,356000000,1,1,Mateo Quintero Lopez,362762395.47
178,356000000,1,3,Valentina Lopez Herrera,362155010.45
178,356000000,1,1,Valentina Uribe Lopez,362762395.47
178,356000000,1,1,Santiago Velez Mendoza,362762395.47
178,356000000,1,2,Nicole Fernandez Munoz,362458702.96
178,356000000,1,2,Juliana Cardenas Quintero,362458702.96
89,356000000,1,1,Carlos Prieto Herrera,181767261.56
178,356000000,1,1,Laura Perez Jaramillo,362762395.47
178,356000000,1,1,Juan Martinez Cifuentes,362762395.47
178,712000000,1,2,Daniel Cardenas Jaramillo,362458702.96
178,712000000,1,3,Sofia Lopez Botero,362155010.45
158,189600000,1,1,Sara Valencia Gonzalez,322089331.67
158,189600000,1,1,Juan Restrepo Quintero,322089331.67
133,212800000,1,1,Sebastian Martinez Jaramillo,271248001.92
102,112200000,1,4,Maria Uribe Herrera,207293675.5
102,112200000,1,1,Maria Moreno Mendoza,208204753.03
132,224400000,1,4,Laura Castillo Jaramillo,268303271.2
132,224400000,1,2,Juliana Ortiz Jaramillo,268910656.22
187,224400000,1,3,Antonia Fernandez Acosta,380457889.16
132,224400000,1,2,Diego Quintero Alvarez,268910656.22
132,224400000,1,1,Laura Uribe Villa,269214348.73
102,224400000,1,1,David Castillo Cifuentes,208204753.03
118,236000000,1,3,Ana Castro Quintero,240135819.05
118,236000000,1,3,Nicole Castro Gonzalez,240135819.05
118,236000000,1,4,Juan Castro Mendoza,239832126.54
118,236000000,1,1,Sara Jimenez Munoz,240743204.07
118,472000000,1,4,Carolina Castro Villa,239832126.54
121,145200000,1,3,Maria Gomez Villa,246236778.62
132,145200000,1,1,Carlos Uribe Restrepo,269214348.73
121,145200000,1,3,Juliana Alvarez Jaramillo,246236778.62
132,290400000,1,1,Diego Patino Acosta,269214348.73
132,290400000,1,4,Diego Torres Acosta,268303271.2
112,156800000,1,2,Juliana Cardenas Mendoza,228237592.42
98,156800000,1,3,Juliana Cardenas Restrepo,199462755.25
112,156800000,1,4,Lucas Hernandez Osorio,227630207.4
98,156800000,1,1,Samuel Rodriguez Botero,200070140.27
112,313600000,1,4,Mateo Uribe Herrera,227630207.4
196,313600000,1,4,Andres Jimenez Jaramillo,398457075.37
81,129600000,1,1,Carolina Ortiz Lopez,165498036.04
108,129600000,1,2,Daniel Velez Cano,220102979.66
108,129600000,1,2,Sofia Quintero Guerrero,220102979.66
144,259200000,1,1,Maria Perez Ramirez,293618187.01
144,259200000,1,1,Isabella Diaz Herrera,293618187.01
162,259200000,1,3,Diego Castillo Restrepo,329616559.41
144,259200000,1,2,Andres Restrepo Herrera,293314494.5
144,259200000,1,4,Sebastian Fernandez Martinez,292707109.48
162,259200000,1,3,Camila Uribe Restrepo,329616559.41
144,259200000,1,3,Maria Valencia Jaramillo,293010801.99
90,180000000,1,4,Maria Hernandez Osorio,182889837.22
150,180000000,1,3,Ana Prieto Villa,305212721.13
120,180000000,1,1,David Rodriguez Cano,244810510.45
100,180000000,1,4,Juan Velez Restrepo,203226369.12
90,180000000,1,2,Sara Rodriguez Alvarez,183497222.24
90,180000000,1,2,Sara Torres Jaramillo,183497222.24
150,180000000,1,2,Samuel Arrieta Munoz,305516413.64
90,180000000,1,3,Antonia Hernandez Ramirez,183193529.73
90,180000000,1,1,Sara Martinez Gonzalez,183800914.75
90,180000000,1,1,Maria Perez Alvarez,183800914.75
90,180000000,1,4,David Prieto Salazar,182889837.22
150,180000000,1,3,Sebastian Quintero Jaramillo,305212721.13
180,360000000,1,2,Diego Rodriguez Herrera,366526009.34
120,360000000,1,2,Sara Velez Herrera,244506817.94
180,360000000,1,3,Lucas Valencia Cifuentes,366222316.83
120,360000000,1,1,Nicolás Valencia Lopez,244810510.45
180,360000000,1,2,Ana Lopez Gonzalez,366526009.34
180,360000000,1,1,Juliana Arboleda Montoya,366829701.85
180,360000000,1,3,Laura Moreno Mendoza,366222316.83
120,360000000,1,1,Diego Perez Botero,244810510.45
180,360000000,1,1,Sara Rodriguez Alvarez,366829701.85
180,360000000,1,1,Valentina Castro Jaramillo,366829701.85
180,360000000,1,4,Nicolás Rodriguez Lopez,365918624.32
180,360000000,1,2,Nicolás Castro Henao,366526009.34
180,360000000,1,2,Andres Torres Martinez,366526009.34
180,720000000,1,1,Laura Moreno Restrepo,366829701.85
180,720000000,1,4,Sara Prieto Restrepo,365918624.32
127,203200000,1,3,Carlos Uribe Martinez,258438697.76
127,203200000,1,1,David Velez Restrepo,259046082.78
